,ID,DeviceSerial,Vin,MessageType,ReportType,MsgNum,TripState,ReceivedTimestamp,Latitude,Longitude,MessageXML,ProcessedTimestamp,IsProcessed,CollectionTimestamp,ManufacturerSerial
34720,934951793,1088217018,,GPS,NoMoveTimeout,4942,,2019-01-12 02:01:20.637,43.668674468994105,-79.6681594848633,"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088217018"" MsgNum=""4942"" TripState=""N/A"" VIN="""" Latitude=""43.66867"" Longitude=""-79.66816""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>229.5</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2019-01-12T02:01:27</CollectionTimestamp><TotalDistance>1926.8723863400835</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-12 02:01:27.000,816807
34809,934977183,1088217018,,GPS,NoMoveTimeout,4943,,2019-01-12 03:01:20.573,43.6686668395996,-79.6681900024414,"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088217018"" MsgNum=""4943"" TripState=""N/A"" VIN="""" Latitude=""43.66867"" Longitude=""-79.66819""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>229.5</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2019-01-12T03:01:27</CollectionTimestamp><TotalDistance>1926.8723863400835</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-12 03:01:27.000,816807
34796,935001986,1088217018,,GPS,NoMoveTimeout,4944,,2019-01-12 04:01:20.667,43.668674468994105,-79.66810607910159,"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088217018"" MsgNum=""4944"" TripState=""N/A"" VIN="""" Latitude=""43.66867"" Longitude=""-79.66811""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>229.5</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2019-01-12T04:01:27</CollectionTimestamp><TotalDistance>1926.8723863400835</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-12 04:01:27.000,816807
34805,935023443,1088217018,,GPS,NoMoveTimeout,4945,,2019-01-12 05:01:20.447,43.6686668395996,-79.6681900024414,"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088217018"" MsgNum=""4945"" TripState=""N/A"" VIN="""" Latitude=""43.66867"" Longitude=""-79.66819""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>229.5</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2019-01-12T05:01:27</CollectionTimestamp><TotalDistance>1926.8723863400835</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-12 05:01:27.000,816807
34813,935041374,1088217018,,GPS,NoMoveTimeout,4946,,2019-01-12 06:01:25.497,43.6686592102051,-79.6681747436523,"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088217018"" MsgNum=""4946"" TripState=""N/A"" VIN="""" Latitude=""43.66866"" Longitude=""-79.66817""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>229.5</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2019-01-12T06:01:27</CollectionTimestamp><TotalDistance>1926.8723863400835</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-12 06:01:27.000,816807
34822,935058158,1088217018,,GPS,NoMoveTimeout,4947,,2019-01-12 07:01:45.307,43.6686515808105,-79.66810607910159,"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088217018"" MsgNum=""4947"" TripState=""N/A"" VIN="""" Latitude=""43.66865"" Longitude=""-79.66811""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>229.5</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2019-01-12T07:01:27</CollectionTimestamp><TotalDistance>1926.8723863400835</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-12 07:01:27.000,816807
34879,935073456,1088217018,,GPS,NoMoveTimeout,4948,,2019-01-12 08:01:26.150,43.6686325073242,-79.6681747436523,"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088217018"" MsgNum=""4948"" TripState=""N/A"" VIN="""" Latitude=""43.66863"" Longitude=""-79.66817""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>229.5</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2019-01-12T08:01:27</CollectionTimestamp><TotalDistance>1926.8723863400835</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-12 08:01:27.000,816807
34870,935087250,1088217018,,GPS,NoMoveTimeout,4949,,2019-01-12 09:01:19.963,43.6686592102051,-79.6681900024414,"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088217018"" MsgNum=""4949"" TripState=""N/A"" VIN="""" Latitude=""43.66866"" Longitude=""-79.66819""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>229.5</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2019-01-12T09:01:27</CollectionTimestamp><TotalDistance>1926.8723863400835</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-12 09:01:27.000,816807
35197,935102613,1088217018,,GPS,NoMoveTimeout,4950,,2019-01-12 10:01:20.090,43.6686401367188,-79.66819763183591,"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088217018"" MsgNum=""4950"" TripState=""N/A"" VIN="""" Latitude=""43.66864"" Longitude=""-79.6682""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>229.5</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2019-01-12T10:01:27</CollectionTimestamp><TotalDistance>1926.8723863400835</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-12 10:01:27.000,816807
35240,935120309,1088217018,,GPS,NoMoveTimeout,4951,,2019-01-12 11:01:20.027,43.6686401367188,-79.6681365966797,"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088217018"" MsgNum=""4951"" TripState=""N/A"" VIN="""" Latitude=""43.66864"" Longitude=""-79.66814""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>229.5</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2019-01-12T11:01:27</CollectionTimestamp><TotalDistance>1926.8723863400835</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-12 11:01:27.000,816807
35266,935138203,1088217018,,GPS,NoMoveTimeout,4952,,2019-01-12 12:01:20.027,43.6686401367188,-79.6681365966797,"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088217018"" MsgNum=""4952"" TripState=""N/A"" VIN="""" Latitude=""43.66864"" Longitude=""-79.66814""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>229.5</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2019-01-12T12:01:27</CollectionTimestamp><TotalDistance>1926.8723863400835</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-12 12:01:27.000,816807
35257,935158445,1088217018,,GPS,NoMoveTimeout,4953,,2019-01-12 13:01:19.980,43.6686210632324,-79.66819763183591,"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088217018"" MsgNum=""4953"" TripState=""N/A"" VIN="""" Latitude=""43.66862"" Longitude=""-79.6682""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>229.5</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2019-01-12T13:01:27</CollectionTimestamp><TotalDistance>1926.8723863400835</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-12 13:01:27.000,816807
35302,935181953,1088217018,,GPS,NoMoveTimeout,4954,,2019-01-12 14:01:19.917,43.668701171875,-79.6681213378906,"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088217018"" MsgNum=""4954"" TripState=""N/A"" VIN="""" Latitude=""43.6687"" Longitude=""-79.66812""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>229.5</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2019-01-12T14:01:27</CollectionTimestamp><TotalDistance>1926.8723863400835</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-12 14:01:27.000,816807
35317,935206760,1088217018,,GPS,NoMoveTimeout,4955,,2019-01-12 15:01:19.947,43.668586730957,-79.6681442260742,"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088217018"" MsgNum=""4955"" TripState=""N/A"" VIN="""" Latitude=""43.66859"" Longitude=""-79.66814""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>229.5</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2019-01-12T15:01:27</CollectionTimestamp><TotalDistance>1926.8723863400835</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-12 15:01:27.000,816807
35326,935232413,1088217018,,GPS,NoMoveTimeout,4956,,2019-01-12 16:01:19.823,43.6686325073242,-79.6681594848633,"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088217018"" MsgNum=""4956"" TripState=""N/A"" VIN="""" Latitude=""43.66863"" Longitude=""-79.66816""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>229.5</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2019-01-12T16:01:27</CollectionTimestamp><TotalDistance>1926.8723863400835</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-12 16:01:27.000,816807
35333,935258837,1088217018,,GPS,NoMoveTimeout,4957,,2019-01-12 17:01:19.887,43.6686477661133,-79.66819763183591,"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088217018"" MsgNum=""4957"" TripState=""N/A"" VIN="""" Latitude=""43.66865"" Longitude=""-79.6682""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>229.5</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2019-01-12T17:01:27</CollectionTimestamp><TotalDistance>1926.8723863400835</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-12 17:01:27.000,816807
35342,935284622,1088217018,,GPS,NoMoveTimeout,4958,,2019-01-12 18:01:19.747,43.6686515808105,-79.6681442260742,"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088217018"" MsgNum=""4958"" TripState=""N/A"" VIN="""" Latitude=""43.66865"" Longitude=""-79.66814""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>229.5</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2019-01-12T18:01:27</CollectionTimestamp><TotalDistance>1926.8723863400835</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-12 18:01:27.000,816807
35352,935311285,1088217018,,GPS,NoMoveTimeout,4959,,2019-01-12 19:01:19.793,43.6686325073242,-79.6681213378906,"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088217018"" MsgNum=""4959"" TripState=""N/A"" VIN="""" Latitude=""43.66863"" Longitude=""-79.66812""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>229.5</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2019-01-12T19:01:27</CollectionTimestamp><TotalDistance>1926.8723863400835</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-12 19:01:27.000,816807
35363,935336909,1088217018,,GPS,NoMoveTimeout,4960,,2019-01-12 20:01:19.573,43.6686592102051,-79.668098449707,"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088217018"" MsgNum=""4960"" TripState=""N/A"" VIN="""" Latitude=""43.66866"" Longitude=""-79.6681""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>229.5</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2019-01-12T20:01:27</CollectionTimestamp><TotalDistance>1926.8723863400835</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-12 20:01:27.000,816807
35395,935360485,1088217018,,GPS,NoMoveTimeout,4961,,2019-01-12 21:01:19.527,43.6686515808105,-79.66819763183591,"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088217018"" MsgNum=""4961"" TripState=""N/A"" VIN="""" Latitude=""43.66865"" Longitude=""-79.6682""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>229.5</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2019-01-12T21:01:27</CollectionTimestamp><TotalDistance>1926.8723863400835</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-12 21:01:27.000,816807
35379,935382187,1088217018,,GPS,NoMoveTimeout,4962,,2019-01-12 22:01:19.400,43.6686210632324,-79.6681900024414,"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088217018"" MsgNum=""4962"" TripState=""N/A"" VIN="""" Latitude=""43.66862"" Longitude=""-79.66819""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>229.5</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2019-01-12T22:01:27</CollectionTimestamp><TotalDistance>1926.8723863400835</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-12 22:01:27.000,816807
35388,935402577,1088217018,,GPS,NoMoveTimeout,4963,,2019-01-12 23:01:19.307,43.668643951415994,-79.6681594848633,"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088217018"" MsgNum=""4963"" TripState=""N/A"" VIN="""" Latitude=""43.66864"" Longitude=""-79.66816""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>229.5</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2019-01-12T23:01:27</CollectionTimestamp><TotalDistance>1926.8723863400835</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-12 23:01:27.000,816807
35400,935419896,1088217018,,GPS,NoMoveTimeout,4964,,2019-01-13 00:01:19.557,43.6686325073242,-79.6681442260742,"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088217018"" MsgNum=""4964"" TripState=""N/A"" VIN="""" Latitude=""43.66863"" Longitude=""-79.66814""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>229.5</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2019-01-13T00:01:27</CollectionTimestamp><TotalDistance>1926.8723863400835</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-13 00:01:27.000,816807
35410,935436290,1088217018,,GPS,NoMoveTimeout,4965,,2019-01-13 01:01:19.197,43.6686859130859,-79.6682052612305,"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088217018"" MsgNum=""4965"" TripState=""N/A"" VIN="""" Latitude=""43.66869"" Longitude=""-79.66821""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>229.5</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2019-01-13T01:01:27</CollectionTimestamp><TotalDistance>1926.8723863400835</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-13 01:01:27.000,816807
35438,935451590,1088217018,,GPS,NoMoveTimeout,4966,,2019-01-13 02:01:19.213,43.668674468994105,-79.6681747436523,"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088217018"" MsgNum=""4966"" TripState=""N/A"" VIN="""" Latitude=""43.66867"" Longitude=""-79.66817""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>229.5</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2019-01-13T02:01:27</CollectionTimestamp><TotalDistance>1926.8723863400835</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-13 02:01:27.000,816807
35425,935466588,1088217018,,GPS,NoMoveTimeout,4967,,2019-01-13 03:01:19.150,43.6686859130859,-79.66819763183591,"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088217018"" MsgNum=""4967"" TripState=""N/A"" VIN="""" Latitude=""43.66869"" Longitude=""-79.6682""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>229.5</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2019-01-13T03:01:27</CollectionTimestamp><TotalDistance>1926.8723863400835</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-13 03:01:27.000,816807
35455,935481720,1088217018,,GPS,NoMoveTimeout,4968,,2019-01-13 04:01:19.090,43.668674468994105,-79.6681213378906,"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088217018"" MsgNum=""4968"" TripState=""N/A"" VIN="""" Latitude=""43.66867"" Longitude=""-79.66812""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>229.5</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2019-01-13T04:01:27</CollectionTimestamp><TotalDistance>1926.8723863400835</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-13 04:01:27.000,816807
35449,935494044,1088217018,,GPS,NoMoveTimeout,4969,,2019-01-13 05:01:19.027,43.668670654296896,-79.6681747436523,"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088217018"" MsgNum=""4969"" TripState=""N/A"" VIN="""" Latitude=""43.66867"" Longitude=""-79.66817""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>229.5</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2019-01-13T05:01:27</CollectionTimestamp><TotalDistance>1926.8723863400835</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-13 05:01:27.000,816807
35479,935505234,1088217018,,GPS,NoMoveTimeout,4970,,2019-01-13 06:01:29.343,43.6686401367188,-79.6681594848633,"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088217018"" MsgNum=""4970"" TripState=""N/A"" VIN="""" Latitude=""43.66864"" Longitude=""-79.66816""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>229.5</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2019-01-13T06:01:27</CollectionTimestamp><TotalDistance>1926.8723863400835</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-13 06:01:27.000,816807
35467,935515599,1088217018,,GPS,NoMoveTimeout,4971,,2019-01-13 07:01:28.263,43.6686668395996,-79.6681289672852,"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088217018"" MsgNum=""4971"" TripState=""N/A"" VIN="""" Latitude=""43.66867"" Longitude=""-79.66813""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>229.5</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2019-01-13T07:01:27</CollectionTimestamp><TotalDistance>1926.8723863400835</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-13 07:01:27.000,816807
35498,935524622,1088217018,,GPS,NoMoveTimeout,4972,,2019-01-13 08:01:28.547,43.6686401367188,-79.6681823730469,"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088217018"" MsgNum=""4972"" TripState=""N/A"" VIN="""" Latitude=""43.66864"" Longitude=""-79.66818""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>229.5</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2019-01-13T08:01:27</CollectionTimestamp><TotalDistance>1926.8723863400835</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-13 08:01:27.000,816807
35485,935534278,1088217018,,GPS,NoMoveTimeout,4973,,2019-01-13 09:01:28.297,43.6686325073242,-79.6681747436523,"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088217018"" MsgNum=""4973"" TripState=""N/A"" VIN="""" Latitude=""43.66863"" Longitude=""-79.66817""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>229.5</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2019-01-13T09:01:27</CollectionTimestamp><TotalDistance>1926.8723863400835</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-13 09:01:27.000,816807
35494,935543290,1088217018,,GPS,NoMoveTimeout,4974,,2019-01-13 10:01:28.157,43.6686210632324,-79.6681823730469,"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088217018"" MsgNum=""4974"" TripState=""N/A"" VIN="""" Latitude=""43.66862"" Longitude=""-79.66818""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>229.5</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2019-01-13T10:01:27</CollectionTimestamp><TotalDistance>1926.8723863400835</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-13 10:01:27.000,816807
35505,935553229,1088217018,,GPS,NoMoveTimeout,4975,,2019-01-13 11:01:28.107,43.6686210632324,-79.6681289672852,"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088217018"" MsgNum=""4975"" TripState=""N/A"" VIN="""" Latitude=""43.66862"" Longitude=""-79.66813""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>229.5</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2019-01-13T11:01:27</CollectionTimestamp><TotalDistance>1926.8723863400835</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-13 11:01:27.000,816807
35527,935564631,1088217018,,GPS,NoMoveTimeout,4976,,2019-01-13 12:01:28.047,43.66862487792971,-79.6681365966797,"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088217018"" MsgNum=""4976"" TripState=""N/A"" VIN="""" Latitude=""43.66862"" Longitude=""-79.66814""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>229.5</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2019-01-13T12:01:27</CollectionTimestamp><TotalDistance>1926.8723863400835</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-13 12:01:27.000,816807
35613,935576907,1088217018,,GPS,NoMoveTimeout,4977,,2019-01-13 13:01:27.827,43.66862487792971,-79.6681747436523,"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088217018"" MsgNum=""4977"" TripState=""N/A"" VIN="""" Latitude=""43.66862"" Longitude=""-79.66817""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>229.5</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2019-01-13T13:01:27</CollectionTimestamp><TotalDistance>1926.8723863400835</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-13 13:01:27.000,816807
35622,935590476,1088217018,,GPS,NoMoveTimeout,4978,,2019-01-13 14:01:27.827,43.668701171875,-79.6681137084961,"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088217018"" MsgNum=""4978"" TripState=""N/A"" VIN="""" Latitude=""43.6687"" Longitude=""-79.66811""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>229.5</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2019-01-13T14:01:27</CollectionTimestamp><TotalDistance>1926.8723863400835</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-13 14:01:27.000,816807
35656,935605643,1088217018,,GPS,NoMoveTimeout,4979,,2019-01-13 15:01:27.763,43.6685981750488,-79.66815185546879,"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088217018"" MsgNum=""4979"" TripState=""N/A"" VIN="""" Latitude=""43.6686"" Longitude=""-79.66815""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>229.5</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2019-01-13T15:01:27</CollectionTimestamp><TotalDistance>1926.8723863400835</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-13 15:01:27.000,816807
35741,935623380,1088217018,,GPS,NoMoveTimeout,4980,,2019-01-13 16:03:30.343,43.6686401367188,-79.6681671142578,"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088217018"" MsgNum=""4980"" TripState=""N/A"" VIN="""" Latitude=""43.66864"" Longitude=""-79.66817""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>167.7</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2019-01-13T16:01:27</CollectionTimestamp><TotalDistance>1926.8723863400835</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-13 16:01:27.000,816807
35752,935641864,1088217018,,GPS,NoMoveTimeout,4981,,2019-01-13 17:01:27.983,43.6686401367188,-79.6682052612305,"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088217018"" MsgNum=""4981"" TripState=""N/A"" VIN="""" Latitude=""43.66864"" Longitude=""-79.66821""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>167.7</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2019-01-13T17:01:27</CollectionTimestamp><TotalDistance>1926.8723863400835</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-13 17:01:27.000,816807
35762,935660515,1088217018,,GPS,NoMoveTimeout,4982,,2019-01-13 18:01:27.513,43.6686592102051,-79.6681365966797,"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088217018"" MsgNum=""4982"" TripState=""N/A"" VIN="""" Latitude=""43.66866"" Longitude=""-79.66814""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>167.7</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2019-01-13T18:01:27</CollectionTimestamp><TotalDistance>1926.8723863400835</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>",,0,2019-01-13 18:01:27.000,816807
